Year;Unit;Country;Month;value
2017;usd/sqm;South Korea;10;126,87
2017;usd/sqm;Spain;10;113,35
2017;usd/sqm;St Vinc & Gren;10;95,26
2017;usd/sqm;Switzerland;10;N/A
2017;usd/sqm;Taiwan;10;73,97
2017;usd/sqm;Thailand;10;141,19
2017;usd/sqm;Turkey;10;89,99
2017;usd/sqm;United Arab Em;10;N/A
2017;usd/sqm;United Kingdom;10;N/A
2017;usd/sqm;Uruguay;10;N/A
2017;usd/sqm;Vietnam;10;147,44
2018;usd/sqm;Albania;10;N/A
2018;usd/sqm;Australia;10;N/A
2018;usd/sqm;Belgium;10;93,4
2018;usd/sqm;Brazil;10;110,12
2018;usd/sqm;Cabo Verde;10;N/A
2018;usd/sqm;Cameroon;10;N/A
2018;usd/sqm;Canada;10;120,77
2018;usd/sqm;China;10;69,09
2018;usd/sqm;Colombia;10;N/A
2018;usd/sqm;Czechia;10;76,91
2018;usd/sqm;France;10;N/A
2018;usd/sqm;Germany;10;91,36
2018;usd/sqm;Hong Kong;10;87,85
2018;usd/sqm;Hungary;10;N/A
2018;usd/sqm;India;10;66,79
2018;usd/sqm;Indonesia;10;N/A
2018;usd/sqm;Israel;10;105,4
2018;usd/sqm;Italy;10;120,96
2018;usd/sqm;Mauritius;10;N/A
2018;usd/sqm;Mexico;10;N/A
2018;usd/sqm;Namibia;10;N/A
2018;usd/sqm;Philippines;10;N/A
2018;usd/sqm;Portugal;10;78,66
2018;usd/sqm;Romania;10;1020,21
2018;usd/sqm;Singapore;10;N/A
2018;usd/sqm;South Korea;10;91,07
2018;usd/sqm;Spain;10;108,53
2018;usd/sqm;Taiwan;10;109,36
2018;usd/sqm;Thailand;10;29,38
2018;usd/sqm;Turkey;10;89,85
2018;usd/sqm;United Kingdom;10;N/A
2018;usd/sqm;Vietnam;10;132,11
2019;usd/sqm;Algeria;10;86,48
2019;usd/sqm;Belgium;10;72,83
2019;usd/sqm;Brazil;10;87,28
2019;usd/sqm;Canada;10;116,49
2019;usd/sqm;China;10;174,26
2019;usd/sqm;Czechia;10;80,27
2019;usd/sqm;Dominican Rep;10;N/A
2019;usd/sqm;Egypt;10;N/A
2019;usd/sqm;Estonia;10;259,33
2019;usd/sqm;Germany;10;87,39
2019;usd/sqm;Greece;10;N/A
2019;usd/sqm;Guatemala;10;N/A
2019;usd/sqm;Hong Kong;10;64,87
2019;usd/sqm;India;10;67,51
2019;usd/sqm;Indonesia;10;126,45
2019;usd/sqm;Ireland;10;N/A
2019;usd/sqm;Israel;10;110,8
2019;usd/sqm;Italy;10;94,25
2019;usd/sqm;Japan;10;N/A
2019;usd/sqm;Malaysia;10;70,44
2019;usd/sqm;Mexico;10;15,76
2019;usd/sqm;Netherlands;10;665,76
2019;usd/sqm;Norway;10;N/A
2019;usd/sqm;Oman;10;N/A
2019;usd/sqm;Pakistan;10;N/A
2019;usd/sqm;Philippines;10;113,01
2019;usd/sqm;Poland;10;N/A
2019;usd/sqm;Portugal;10;92,74
2019;usd/sqm;Romania;10;881,26
2019;usd/sqm;Singapore;10;N/A
2019;usd/sqm;South Africa;10;N/A
2019;usd/sqm;South Korea;10;88,04
2019;usd/sqm;Spain;10;105,64
2019;usd/sqm;Sri Lanka;10;114,06
2019;usd/sqm;Taiwan;10;132,43
2019;usd/sqm;Thailand;10;N/A
2019;usd/sqm;Tokelau Is;10;N/A
2019;usd/sqm;Turkey;10;73,31
2019;usd/sqm;United Arab Em;10;N/A
2019;usd/sqm;United Kingdom;10;N/A
2019;usd/sqm;Vatican City;10;N/A
2019;usd/sqm;Vietnam;10;114,46
2020;usd/sqm;Algeria;10;N/A
2020;usd/sqm;Australia;10;N/A
2020;usd/sqm;Austria;10;N/A
2020;usd/sqm;Belgium;10;104,11
2020;usd/sqm;Brazil;10;80,35
2020;usd/sqm;Cabo Verde;10;N/A
2020;usd/sqm;Cambodia;10;N/A
2020;usd/sqm;Canada;10;125,73
2020;usd/sqm;China;10;52,66
2020;usd/sqm;Czechia;10;74,32
2020;usd/sqm;Dominican Rep;10;188,36
2020;usd/sqm;Estonia;10;N/A
2020;usd/sqm;France;10;N/A
2020;usd/sqm;Germany;10;94,13
2020;usd/sqm;Greece;10;83,34
2020;usd/sqm;Hong Kong;10;N/A
2020;usd/sqm;India;10;63,33
2020;usd/sqm;Indonesia;10;56,94
2020;usd/sqm;Israel;10;111,38
2020;usd/sqm;Italy;10;100,17
2020;usd/sqm;Malaysia;10;79,48
2020;usd/sqm;Mauritius;10;N/A
2020;usd/sqm;Mexico;10;149,05
2020;usd/sqm;Netherlands;10;N/A
2020;usd/sqm;Oman;10;68,87
2020;usd/sqm;Pakistan;10;N/A
2020;usd/sqm;Panama;10;N/A
2020;usd/sqm;Philippines;10;96,96
2020;usd/sqm;Portugal;10;144,29
2020;usd/sqm;Qatar;10;N/A
2020;usd/sqm;Romania;10;165,2
2020;usd/sqm;Singapore;10;N/A
2020;usd/sqm;South Korea;10;104,34
2020;usd/sqm;Spain;10;104,45
2020;usd/sqm;Sri Lanka;10;N/A
2020;usd/sqm;Taiwan;10;107,18
2020;usd/sqm;Thailand;10;83,37
2020;usd/sqm;Turkey;10;82,97
2020;usd/sqm;United Arab Em;10;N/A
2020;usd/sqm;Vietnam;10;105,37
2021;usd/sqm;Albania;10;N/A
2021;usd/sqm;Belgium;10;N/A
2021;usd/sqm;Brazil;10;175,75
2021;usd/sqm;Cambodia;10;73,64
2021;usd/sqm;Canada;10;128,86
2021;usd/sqm;China;10;57,35
2021;usd/sqm;Colombia;10;N/A
2021;usd/sqm;Czechia;10;85,19
2021;usd/sqm;Denmark;10;N/A
2021;usd/sqm;Dominican Rep;10;884,12
2021;usd/sqm;Estonia;10;279,56
2021;usd/sqm;France;10;N/A
2021;usd/sqm;Germany;10;95,6
2021;usd/sqm;Greece;10;57,54
2021;usd/sqm;Hong Kong;10;N/A
2021;usd/sqm;India;10;66,16
2021;usd/sqm;Indonesia;10;177,06
2021;usd/sqm;Israel;10;109,13
2021;usd/sqm;Italy;10;101,04
2021;usd/sqm;Kenya;10;N/A
2021;usd/sqm;Malaysia;10;87,95
2021;usd/sqm;Mexico;10;N/A
2021;usd/sqm;Oman;10;94,06
2021;usd/sqm;Pakistan;10;N/A
2021;usd/sqm;Philippines;10;102,53
2021;usd/sqm;Poland;10;N/A
2021;usd/sqm;Portugal;10;117,66
2021;usd/sqm;Romania;10;N/A
2021;usd/sqm;Samoa;10;130,08
2021;usd/sqm;Saudi Arabia;10;N/A
2021;usd/sqm;Singapore;10;N/A
2021;usd/sqm;South Africa;10;N/A
2021;usd/sqm;South Korea;10;128,01
2021;usd/sqm;Spain;10;106,9
2021;usd/sqm;Switzerland;10;N/A
2021;usd/sqm;Taiwan;10;116,39
2021;usd/sqm;Thailand;10;103,68
2021;usd/sqm;Turkey;10;76,63
2021;usd/sqm;United Arab Em;10;N/A
2021;usd/sqm;Vietnam;10;103,18
2022;usd/sqm;Malaysia;10;
2022;usd/sqm;Romania;10;
2022;usd/sqm;Pakistan;10;
2022;usd/sqm;Spain;10;
2022;usd/sqm;Czechia;10;
2022;usd/sqm;Albania;10;
2022;usd/sqm;Germany;10;
2022;usd/sqm;Brazil;10;
2022;usd/sqm;Greece;10;
2022;usd/sqm;Colombia;10;
2022;usd/sqm;Mexico;10;
2022;usd/sqm;Vietnam;10;
2022;usd/sqm;Lithuania;10;
2022;usd/sqm;Turkey;10;
2022;usd/sqm;Cambodia;10;
2022;usd/sqm;France;10;
2022;usd/sqm;Belgium;10;
2022;usd/sqm;Indonesia;10;
2022;usd/sqm;Philippines;10;
2022;usd/sqm;Hong Kong;10;
2022;usd/sqm;China;10;
2022;usd/sqm;Thailand;10;
2022;usd/sqm;Italy;10;
2022;usd/sqm;Ukraine;10;
2022;usd/sqm;Canada;10;
2022;usd/sqm;Oman;10;
2022;usd/sqm;Israel;10;
2022;usd/sqm;India;10;
2022;usd/sqm;Taiwan;10;
2022;usd/sqm;South Korea;10;
2022;usd/sqm;Portugal;10;
2022;usd/sqm;United Arab Em;10;
2015;usd;Romania;11;84616
2015;usd;Pakistan;11;0
2015;usd;Czechia;11;441813
2015;usd;Germany;11;727928
2015;usd;Brazil;11;813502
2015;usd;Mexico;11;16415
2015;usd;Belgium;11;0
2015;usd;Hong Kong;11;55075
2015;usd;Sweden;11;0
2015;usd;China;11;16358793
2015;usd;Italy;11;1512832
2015;usd;Canada;11;5699496
2015;usd;Oman;11;47538
2015;usd;Argentina;11;0
2015;usd;Poland;11;0
2015;usd;Spain;11;12074965
2015;usd;Colombia;11;0
2015;usd;Vietnam;11;4086959
2015;usd;Netherlands;11;0
2015;usd;Singapore;11;0
2015;usd;Turkey;11;1300041
2015;usd;Indonesia;11;0
2015;usd;Philippines;11;0
2015;usd;Hungary;11;0
2015;usd;Ecuador;11;0
2015;usd;Israel;11;8000721
2015;usd;Mauritius;11;0
2015;usd;Austria;11;0
2015;usd;India;11;2822544
2015;usd;Taiwan;11;0
2015;usd;South Korea;11;1072460
2015;usd;Portugal;11;560489
2016;usd;Australia;11;0
2016;usd;Brazil;11;82699
2016;usd;Cameroon;11;0
2016;usd;Canada;11;5259839
2016;usd;China;11;30057563
2016;usd;Colombia;11;0
2016;usd;Czechia;11;550269
2016;usd;France;11;19969
2016;usd;Germany;11;276266
2016;usd;Hong Kong;11;153466
2016;usd;Hungary;11;0
2016;usd;India;11;3056677
2016;usd;Israel;11;8549351
2016;usd;Italy;11;1554820
2016;usd;Jamaica;11;0
2016;usd;Lebanon;11;0
2016;usd;Mauritania;11;0
2016;usd;Mauritius;11;0
2016;usd;Mexico;11;19800
2016;usd;Netherlands;11;0
2016;usd;Oman;11;0
2016;usd;Philippines;11;0
2016;usd;Portugal;11;1483271
2016;usd;Romania;11;106604
2016;usd;Saudi Arabia;11;0
2016;usd;Singapore;11;0
2016;usd;South Korea;11;1046604
2016;usd;Spain;11;12161073
2016;usd;Switzerland;11;10366
2016;usd;Taiwan;11;0
2016;usd;Thailand;11;49823
2016;usd;Turkey;11;1163293
2016;usd;United Kingdom;11;0
2016;usd;Uruguay;11;0
2016;usd;Vietnam;11;4907392
2017;usd;Romania;11;0
2017;usd;Switzerland;11;0
2017;usd;Uruguay;11;0
2017;usd;Czechia;11;75866
2017;usd;Germany;11;301786
2017;usd;Brazil;11;720342
2017;usd;Serbia;11;0
2017;usd;Mexico;11;59112
2017;usd;France;11;0
2017;usd;Belgium;11;0
2017;usd;United Kingdom;11;0
2017;usd;Hong Kong;11;466727
2017;usd;St Vinc & Gren;11;0
2017;usd;China;11;43010167
2017;usd;Italy;11;828704
2017;usd;Cameroon;11;0
2017;usd;Canada;11;5361299
2017;usd;United Arab Em;11;0
2017;usd;Spain;11;13419263
2017;usd;Vietnam;11;1432204
2017;usd;Lithuania;11;0
2017;usd;Turkey;11;1491328
2017;usd;Ecuador;11;0
2017;usd;Thailand;11;3290
2017;usd;Croatia;11;0
2017;usd;Australia;11;0
2017;usd;Israel;11;12899949
2017;usd;India;11;3668839
2017;usd;Taiwan;11;22628
2017;usd;Bahamas;11;7313
2017;usd;South Korea;11;1140143
2017;usd;Portugal;11;765366
2018;usd;Albania;11;0
2018;usd;Australia;11;0
2018;usd;Belgium;11;139300
2018;usd;Brazil;11;1248888
2018;usd;Cabo Verde;11;487300
2018;usd;Cameroon;11;0
2018;usd;Canada;11;5875031
2018;usd;China;11;17044604
2018;usd;Colombia;11;0
2018;usd;Czechia;11;1114450
2018;usd;France;11;0
2018;usd;Germany;11;771665
2018;usd;Hong Kong;11;92374
2018;usd;Hungary;11;0
2018;usd;India;11;9407508
2018;usd;Indonesia;11;8713
2018;usd;Israel;11;6502705
2018;usd;Italy;11;2024885
2018;usd;Mauritius;11;68590
2018;usd;Mexico;11;23504
2018;usd;Namibia;11;0
2018;usd;Philippines;11;0
2018;usd;Portugal;11;1086115
2018;usd;Romania;11;0
2018;usd;Singapore;11;0
2018;usd;South Korea;11;1471904
2018;usd;Spain;11;13134020
2018;usd;Taiwan;11;518242
2018;usd;Thailand;11;6855
2018;usd;Turkey;11;2252082
2018;usd;United Kingdom;11;0
2018;usd;Vietnam;11;3442951
2019;usd;Malaysia;11;4247882
2019;usd;Romania;11;291637
2019;usd;Pakistan;11;32577
2019;usd;Vatican City;11;0
2019;usd;Sri Lanka;11;80256
2019;usd;Czechia;11;2345961
2019;usd;Germany;11;1157709
2019;usd;Brazil;11;1848447
2019;usd;Mexico;11;63166
2019;usd;Norway;11;0
2019;usd;Egypt;11;0
2019;usd;Belgium;11;414684
2019;usd;United Kingdom;11;11169
2019;usd;Hong Kong;11;41308
2019;usd;Tokelau Is;11;0
2019;usd;Algeria;11;0
2019;usd;China;11;576934
2019;usd;Italy;11;4451281
2019;usd;Japan;11;0
2019;usd;Ireland;11;0
2019;usd;Canada;11;7613124
2019;usd;Oman;11;154256
2019;usd;Guatemala;11;0
2019;usd;United Arab Em;11;63186
2019;usd;Poland;11;0
2019;usd;Spain;11;29873407
2019;usd;Greece;11;0
2019;usd;South Africa;11;9635
2019;usd;Vietnam;11;14724066
2019;usd;Netherlands;11;25636
2019;usd;Singapore;11;47629
2019;usd;Turkey;11;3597462
2019;usd;Dominican Rep;11;0
2019;usd;Estonia;11;83447
2019;usd;Indonesia;11;0
2019;usd;Philippines;11;522030
2019;usd;Thailand;11;52483
2019;usd;Israel;11;9904963
2019;usd;India;11;16429012
2019;usd;Taiwan;11;2988913
2019;usd;South Korea;11;2218269
2019;usd;Portugal;11;1180363
2020;usd;Malaysia;11;10355977
2020;usd;Romania;11;154234
2020;usd;Pakistan;11;80775
2020;usd;Sri Lanka;11;0
2020;usd;Czechia;11;1777304
2020;usd;Germany;11;1455013
2020;usd;Brazil;11;1273474
2020;usd;Mexico;11;91351
2020;usd;France;11;0
2020;usd;Belgium;11;238338
2020;usd;Hong Kong;11;41390
2020;usd;Algeria;11;0
2020;usd;China;11;443353
2020;usd;Italy;11;3498808
2020;usd;Canada;11;8858177
2020;usd;Cabo Verde;11;0
2020;usd;Oman;11;82187
2020;usd;United Arab Em;11;28548
2020;usd;Spain;11;21803016
2020;usd;Greece;11;0
2020;usd;Vietnam;11;22177518
2020;usd;Netherlands;11;0
2020;usd;Singapore;11;0
2020;usd;Turkey;11;3746607
2020;usd;Dominican Rep;11;0
2020;usd;Cambodia;11;29597
2020;usd;Estonia;11;0
2020;usd;Indonesia;11;295063
2020;usd;Philippines;11;2300327
2020;usd;Qatar;11;0
2020;usd;Thailand;11;1345756
2020;usd;Australia;11;0
2020;usd;Israel;11;7460304
2020;usd;Mauritius;11;0
2020;usd;Austria;11;0
2020;usd;India;11;23345561
2020;usd;Taiwan;11;5083930
2020;usd;Panama;11;0
2020;usd;South Korea;11;3893873
2020;usd;Portugal;11;1589204
2021;usd;Albania;11;0
2021;usd;Belgium;11;181012
2021;usd;Brazil;11;2114860
2021;usd;Cambodia;11;520475
2021;usd;Canada;11;7295086
2021;usd;China;11;40558
2021;usd;Colombia;11;0
2021;usd;Czechia;11;3409724
2021;usd;Denmark;11;0
2021;usd;Dominican Rep;11;77450
2021;usd;Estonia;11;0
2021;usd;France;11;0
2021;usd;Germany;11;1036153
2021;usd;Greece;11;0
2021;usd;Hong Kong;11;0
2021;usd;India;11;35506309
2021;usd;Indonesia;11;211161
2021;usd;Israel;11;7276721
2021;usd;Italy;11;3696171
2021;usd;Kenya;11;0
2021;usd;Malaysia;11;9802910
2021;usd;Mexico;11;0
2021;usd;Oman;11;112892
2021;usd;Pakistan;11;20566
2021;usd;Philippines;11;1960392
2021;usd;Poland;11;0
2021;usd;Portugal;11;2026347
2021;usd;Romania;11;201478
2021;usd;Samoa;11;0
2021;usd;Saudi Arabia;11;0
2021;usd;Singapore;11;194705
2021;usd;South Africa;11;0
2021;usd;South Korea;11;2499852
2021;usd;Spain;11;36077979
2021;usd;Switzerland;11;0
2021;usd;Taiwan;11;3966593
2021;usd;Thailand;11;4096920
2021;usd;Turkey;11;6466583
2021;usd;United Arab Em;11;304204
2021;usd;Vietnam;11;25961731
2022;usd;Malaysia;11;
2022;usd;Romania;11;
2022;usd;Pakistan;11;
2022;usd;Spain;11;
2022;usd;Czechia;11;
2022;usd;Albania;11;
2022;usd;Germany;11;
2022;usd;Brazil;11;
2022;usd;Greece;11;
2022;usd;Colombia;11;
2022;usd;Mexico;11;
2022;usd;Vietnam;11;
2022;usd;Lithuania;11;
2022;usd;Turkey;11;
2022;usd;Cambodia;11;
2022;usd;France;11;
2022;usd;Belgium;11;
2022;usd;Indonesia;11;
2022;usd;Philippines;11;
2022;usd;Hong Kong;11;
2022;usd;China;11;
2022;usd;Thailand;11;
2022;usd;Italy;11;
2022;usd;Ukraine;11;
2022;usd;Canada;11;
2022;usd;Oman;11;
2022;usd;Israel;11;
2022;usd;India;11;
2022;usd;Taiwan;11;
2022;usd;South Korea;11;
2022;usd;Portugal;11;
2022;usd;United Arab Em;11;
2015;sqm;Romania;11;72
2015;sqm;Pakistan;11;0
2015;sqm;Czechia;11;5403
2015;sqm;Germany;11;8432
2015;sqm;Brazil;11;3448
2015;sqm;Mexico;11;989
2015;sqm;Belgium;11;0
2015;sqm;Hong Kong;11;1162
2015;sqm;Sweden;11;0
2015;sqm;China;11;187727
2015;sqm;Italy;11;15563
2015;sqm;Canada;11;43985
2015;sqm;Oman;11;371
2015;sqm;Argentina;11;0
2015;sqm;Poland;11;0
2015;sqm;Spain;11;120632
2015;sqm;Colombia;11;0
2015;sqm;Vietnam;11;39796
2015;sqm;Netherlands;11;0
2015;sqm;Singapore;11;0
2015;sqm;Turkey;11;12545
2015;sqm;Indonesia;11;0
2015;sqm;Philippines;11;0
2015;sqm;Hungary;11;0
2015;sqm;Ecuador;11;0
2015;sqm;Israel;11;68743
2015;sqm;Mauritius;11;0
2015;sqm;Austria;11;0
2015;sqm;India;11;37124
2015;sqm;Taiwan;11;0
2015;sqm;South Korea;11;8718
2015;sqm;Portugal;11;5440
2016;sqm;Australia;11;0
2016;sqm;Brazil;11;647
2016;sqm;Cameroon;11;0
2016;sqm;Canada;11;49590
2016;sqm;China;11;344602
2016;sqm;Colombia;11;0
2016;sqm;Czechia;11;6264
2016;sqm;France;11;70
2016;sqm;Germany;11;3308
2016;sqm;Hong Kong;11;1617
2016;sqm;Hungary;11;0
2016;sqm;India;11;26849
2016;sqm;Israel;11;79477
2016;sqm;Italy;11;12828
2016;sqm;Jamaica;11;0
2016;sqm;Lebanon;11;0
2016;sqm;Mauritania;11;0
2016;sqm;Mauritius;11;0
2016;sqm;Mexico;11;237
2016;sqm;Netherlands;11;0
2016;sqm;Oman;11;0
2016;sqm;Philippines;11;0
2016;sqm;Portugal;11;13304
2016;sqm;Romania;11;78
2016;sqm;Saudi Arabia;11;0
2016;sqm;Singapore;11;0
2016;sqm;South Korea;11;8033
2016;sqm;Spain;11;113925
2016;sqm;Switzerland;11;111
2016;sqm;Taiwan;11;0
2016;sqm;Thailand;11;31
2016;sqm;Turkey;11;12874
2016;sqm;United Kingdom;11;0
2016;sqm;Uruguay;11;0
2016;sqm;Vietnam;11;43017
2017;sqm;Romania;11;0
2017;sqm;Switzerland;11;0
2017;sqm;Uruguay;11;0
2017;sqm;Czechia;11;978
2017;sqm;Germany;11;4319
2017;sqm;Brazil;11;5882
2017;sqm;Serbia;11;0
2017;sqm;Mexico;11;819
2017;sqm;France;11;0
2017;sqm;Belgium;11;0
2017;sqm;United Kingdom;11;0
2017;sqm;Hong Kong;11;4513
2017;sqm;St Vinc & Gren;11;0
2017;sqm;China;11;561178
2017;sqm;Italy;11;7106
2017;sqm;Cameroon;11;0
2017;sqm;Canada;11;49358
2017;sqm;United Arab Em;11;0
2017;sqm;Spain;11;121964
2017;sqm;Vietnam;11;10024
2017;sqm;Lithuania;11;0
2017;sqm;Turkey;11;15600
2017;sqm;Ecuador;11;0
2017;sqm;Thailand;11;22
2017;sqm;Croatia;11;0
2017;sqm;Australia;11;0
2017;sqm;Israel;11;107712
2017;sqm;India;11;54954
2017;sqm;Taiwan;11;306
2017;sqm;Bahamas;11;3
2017;sqm;South Korea;11;9581
2017;sqm;Portugal;11;9936
2018;sqm;Albania;11;0
2018;sqm;Australia;11;0
2018;sqm;Belgium;11;1232
2018;sqm;Brazil;11;16156
2018;sqm;Cabo Verde;11;3720
2018;sqm;Cameroon;11;0
2018;sqm;Canada;11;48819
2018;sqm;China;11;278453
2018;sqm;Colombia;11;0
2018;sqm;Czechia;11;14378
2018;sqm;France;11;0
2018;sqm;Germany;11;10291
2018;sqm;Hong Kong;11;1995
2018;sqm;Hungary;11;0
2018;sqm;India;11;150452
2018;sqm;Indonesia;11;86
2018;sqm;Israel;11;58816
2018;sqm;Italy;11;16144
2018;sqm;Mauritius;11;76
2018;sqm;Mexico;11;2072
2018;sqm;Namibia;11;0
2018;sqm;Philippines;11;0
2018;sqm;Portugal;11;13582
2018;sqm;Romania;11;0
2018;sqm;Singapore;11;0
2018;sqm;South Korea;11;23176
2018;sqm;Spain;11;121965
2018;sqm;Taiwan;11;6743
2018;sqm;Thailand;11;1
2018;sqm;Turkey;11;26808
2018;sqm;United Kingdom;11;0
2018;sqm;Vietnam;11;24977
2019;sqm;Malaysia;11;53485
2019;sqm;Romania;11;391
2019;sqm;Pakistan;11;628
2019;sqm;Vatican City;11;0
2019;sqm;Sri Lanka;11;1653
2019;sqm;Czechia;11;31912
2019;sqm;Germany;11;15381
2019;sqm;Brazil;11;22552
2019;sqm;Mexico;11;1015
2019;sqm;Norway;11;0
2019;sqm;Egypt;11;0
2019;sqm;Belgium;11;5886
2019;sqm;United Kingdom;11;400
2019;sqm;Hong Kong;11;1422
2019;sqm;Tokelau Is;11;0
2019;sqm;Algeria;11;0
2019;sqm;China;11;7260
2019;sqm;Italy;11;42993
2019;sqm;Japan;11;0
2019;sqm;Ireland;11;0
2019;sqm;Canada;11;64665
2019;sqm;Oman;11;2188
2019;sqm;Guatemala;11;0
2019;sqm;United Arab Em;11;831
2019;sqm;Poland;11;0
2019;sqm;Spain;11;272565
2019;sqm;Greece;11;0
2019;sqm;South Africa;11;72
2019;sqm;Vietnam;11;128388
2019;sqm;Netherlands;11;14
2019;sqm;Singapore;11;241
2019;sqm;Turkey;11;48049
2019;sqm;Dominican Rep;11;0
2019;sqm;Estonia;11;501
2019;sqm;Indonesia;11;0
2019;sqm;Philippines;11;4463
2019;sqm;Thailand;11;1538
2019;sqm;Israel;11;86314
2019;sqm;India;11;251641
2019;sqm;Taiwan;11;25509
2019;sqm;South Korea;11;26505
2019;sqm;Portugal;11;11711
2020;sqm;Malaysia;11;124636
2020;sqm;Romania;11;141
2020;sqm;Pakistan;11;1691
2020;sqm;Sri Lanka;11;0
2020;sqm;Czechia;11;22637
2020;sqm;Germany;11;14546
2020;sqm;Brazil;11;13761
2020;sqm;Mexico;11;593
2020;sqm;France;11;0
2020;sqm;Belgium;11;2342
2020;sqm;Hong Kong;11;512
2020;sqm;Algeria;11;0
2020;sqm;China;11;5167
2020;sqm;Italy;11;35774
2020;sqm;Canada;11;69723
2020;sqm;Cabo Verde;11;0
2020;sqm;Oman;11;1164
2020;sqm;United Arab Em;11;358
2020;sqm;Spain;11;213053
2020;sqm;Greece;11;0
2020;sqm;Vietnam;11;213085
2020;sqm;Netherlands;11;0
2020;sqm;Singapore;11;0
2020;sqm;Turkey;11;47630
2020;sqm;Dominican Rep;11;0
2020;sqm;Cambodia;11;430
2020;sqm;Estonia;11;0
2020;sqm;Indonesia;11;5808
2020;sqm;Philippines;11;21427
2020;sqm;Qatar;11;0
2020;sqm;Thailand;11;16009
2020;sqm;Australia;11;0
2020;sqm;Israel;11;72016
2020;sqm;Mauritius;11;0
2020;sqm;Austria;11;0
2020;sqm;India;11;366852
2020;sqm;Taiwan;11;51005
2020;sqm;Panama;11;0
2020;sqm;South Korea;11;38890
2020;sqm;Portugal;11;14554
2021;sqm;Albania;11;0
2021;sqm;Belgium;11;2011
2021;sqm;Brazil;11;20468
2021;sqm;Cambodia;11;5085
2021;sqm;Canada;11;54465
2021;sqm;China;11;720
2021;sqm;Colombia;11;0
2021;sqm;Czechia;11;42069
2021;sqm;Denmark;11;0
2021;sqm;Dominican Rep;11;174
2021;sqm;Estonia;11;0
2021;sqm;France;11;0
2021;sqm;Germany;11;10144
2021;sqm;Greece;11;0
2021;sqm;Hong Kong;11;0
2021;sqm;India;11;533987
2021;sqm;Indonesia;11;2530
2021;sqm;Israel;11;72312
2021;sqm;Italy;11;31525
2021;sqm;Kenya;11;0
2021;sqm;Malaysia;11;97859
2021;sqm;Mexico;11;0
2021;sqm;Oman;11;971
2021;sqm;Pakistan;11;477
2021;sqm;Philippines;11;21680
2021;sqm;Poland;11;0
2021;sqm;Portugal;11;15371
2021;sqm;Romania;11;291
2021;sqm;Samoa;11;0
2021;sqm;Saudi Arabia;11;0
2021;sqm;Singapore;11;2479
2021;sqm;South Africa;11;0
2021;sqm;South Korea;11;26099
2021;sqm;Spain;11;328006
2021;sqm;Switzerland;11;0
2021;sqm;Taiwan;11;35223
2021;sqm;Thailand;11;36405
2021;sqm;Turkey;11;80747
2021;sqm;United Arab Em;11;2956
2021;sqm;Vietnam;11;254795
2022;sqm;Malaysia;11;
2022;sqm;Romania;11;
2022;sqm;Pakistan;11;
2022;sqm;Spain;11;
2022;sqm;Czechia;11;
2022;sqm;Albania;11;
2022;sqm;Germany;11;
2022;sqm;Brazil;11;
2022;sqm;Greece;11;
2022;sqm;Colombia;11;
2022;sqm;Mexico;11;
2022;sqm;Vietnam;11;
2022;sqm;Lithuania;11;
2022;sqm;Turkey;11;
2022;sqm;Cambodia;11;
2022;sqm;France;11;
2022;sqm;Belgium;11;
2022;sqm;Indonesia;11;
2022;sqm;Philippines;11;
2022;sqm;Hong Kong;11;
2022;sqm;China;11;
2022;sqm;Thailand;11;
2022;sqm;Italy;11;
2022;sqm;Ukraine;11;
2022;sqm;Canada;11;
2022;sqm;Oman;11;
2022;sqm;Israel;11;
2022;sqm;India;11;
2022;sqm;Taiwan;11;
2022;sqm;South Korea;11;
2022;sqm;Portugal;11;
2022;sqm;United Arab Em;11;
2015;usd/sqm;Argentina;11;N/A
2015;usd/sqm;Austria;11;N/A
2015;usd/sqm;Belgium;11;N/A
2015;usd/sqm;Brazil;11;235,93
2015;usd/sqm;Canada;11;129,58
2015;usd/sqm;China;11;87,14
2015;usd/sqm;Colombia;11;N/A
2015;usd/sqm;Czechia;11;81,77
2015;usd/sqm;Ecuador;11;N/A
2015;usd/sqm;Germany;11;86,33
2015;usd/sqm;Hong Kong;11;47,4
2015;usd/sqm;Hungary;11;N/A
2015;usd/sqm;India;11;76,03
2015;usd/sqm;Indonesia;11;N/A
2015;usd/sqm;Israel;11;116,39
2015;usd/sqm;Italy;11;97,21
2015;usd/sqm;Mauritius;11;N/A
2015;usd/sqm;Mexico;11;16,6
2015;usd/sqm;Netherlands;11;N/A
2015;usd/sqm;Oman;11;128,13
2015;usd/sqm;Pakistan;11;N/A
2015;usd/sqm;Philippines;11;N/A
2015;usd/sqm;Poland;11;N/A
2015;usd/sqm;Portugal;11;103,03
2015;usd/sqm;Romania;11;1175,22
2015;usd/sqm;Singapore;11;N/A
2015;usd/sqm;South Korea;11;123,02
2015;usd/sqm;Spain;11;100,1
2015;usd/sqm;Sweden;11;N/A
2015;usd/sqm;Taiwan;11;N/A
2015;usd/sqm;Turkey;11;103,63
2015;usd/sqm;Vietnam;11;102,7
2016;usd/sqm;Australia;11;N/A
2016;usd/sqm;Brazil;11;127,82
2016;usd/sqm;Cameroon;11;N/A
2016;usd/sqm;Canada;11;106,07
2016;usd/sqm;China;11;87,22
2016;usd/sqm;Colombia;11;N/A
2016;usd/sqm;Czechia;11;87,85
